facility_id,facility_name,address,citytown,state,zip_code,countyparish,telephone_number,payment_measure_id,payment_measure_name,payment_category,denominator,payment,lower_estimate,higher_estimate,payment_footnote,value_of_care_display_id,value_of_care_display_name,value_of_care_category,value_of_care_footnote,start_date,end_date,6cfce155-48b6-579e-90ed-24016c759350,resources,limit,offset,count,results,schema,keys,format,rowIds,properties
030061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,MARICOPA,(623) 832-4000,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,204,27831.0,25419.0,30533.0,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,MARICOPA,(623) 832-4000,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,604,18980.0,18040.0,20005.0,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,MARICOPA,(623) 832-4000,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,847,21620.0,20747.0,22475.0,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,MARICOPA,(623) 832-4000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,No Different Than the National Average Payment,100,20948.0,19260.0,22693.0,,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,07/01/2020,03/31/2023,,,,,,,,,,,
030062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,NAVAJO,(928) 537-4375,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,77,29993.0,26510.0,34071.0,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,NAVAJO,(928) 537-4375,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,158,20855.0,19093.0,22893.0,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,NAVAJO,(928) 537-4375,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,197,19676.0,18051.0,21324.0,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,NAVAJO,(928) 537-4375,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,Not Available,,,,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,07/01/2020,03/31/2023,,,,,,,,,,,
030064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1625 NORTH CAMPBELL AVENUE,TUCSON,AZ,85719,PIMA,(520) 874-4189,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,106,31197.0,27546.0,35190.0,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1625 NORTH CAMPBELL AVENUE,TUCSON,AZ,85719,PIMA,(520) 874-4189,PAYM_30_HF,Payment for heart failure patients,Greater Than the National Average Payment,188,21644.0,19854.0,23520.0,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Higher Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1625 NORTH CAMPBELL AVENUE,TUCSON,AZ,85719,PIMA,(520) 874-4189,PAYM_30_PN,Payment for pneumonia patients,Greater Than the National Average Payment,261,23942.0,22265.0,25593.0,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Higher Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1625 NORTH CAMPBELL AVENUE,TUCSON,AZ,85719,PIMA,(520) 874-4189,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,Not Available,,,,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,07/01/2020,03/31/2023,,,,,,,,,,,
030065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,MARICOPA,(480) 412-3000,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,188,27689.0,25109.0,30526.0,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,MARICOPA,(480) 412-3000,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,303,20154.0,18773.0,21655.0,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,MARICOPA,(480) 412-3000,PAYM_30_PN,Payment for pneumonia patients,Greater Than the National Average Payment,541,23116.0,21901.0,24306.0,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Higher Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,MARICOPA,(480) 412-3000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,Not Available,,,,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,07/01/2020,03/31/2023,,,,,,,,,,,
030069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,MOHAVE,(928) 855-8185,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,188,31139.0,28021.0,34448.0,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,MOHAVE,(928) 855-8185,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,248,20316.0,18791.0,21919.0,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,MOHAVE,(928) 855-8185,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,291,20852.0,19445.0,22271.0,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,MOHAVE,(928) 855-8185,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,No Different Than the National Average Payment,61,23178.0,20839.0,25816.0,,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,07/01/2020,03/31/2023,,,,,,,,,,,
030071,FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FORT DEFIANCE,AZ,86504,APACHE,(928) 729-8000,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,Not Available,,,,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2020,06/30/2023,,,,,,,,,,,
030071,FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FORT DEFIANCE,AZ,86504,APACHE,(928) 729-8000,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,36,19793.0,17182.0,22733.0,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030071,FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FORT DEFIANCE,AZ,86504,APACHE,(928) 729-8000,PAYM_30_PN,Payment for pneumonia patients,Less Than the National Average Payment,47,14058.0,11889.0,16153.0,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Lower Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030071,FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FORT DEFIANCE,AZ,86504,APACHE,(928) 729-8000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Not Available,Not Available,,,,5,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,07/01/2020,03/31/2023,,,,,,,,,,,
030073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,AZ,86045,COCONINO,(928) 283-2501,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,Not Available,,,,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2020,06/30/2023,,,,,,,,,,,
030073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,AZ,86045,COCONINO,(928) 283-2501,PAYM_30_HF,Payment for heart failure patients,Number of Cases Too Small,Not Available,,,,1,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Not Available,13,07/01/2020,06/30/2023,,,,,,,,,,,
030073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,AZ,86045,COCONINO,(928) 283-2501,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,73,18923.0,16626.0,21148.0,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,AZ,86045,COCONINO,(928) 283-2501,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,Not Available,,,,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,07/01/2020,03/31/2023,,,,,,,,,,,
030074,SELLS HOSPITAL,"HIGHWAY 86, AT TOPAWA ROAD",SELLS,AZ,85634,PIMA,(520) 362-7003,PAYM_30_AMI,Payment for heart attack patients,Not Available,Not Available,,,,5,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2020,06/30/2023,,,,,,,,,,,
030074,SELLS HOSPITAL,"HIGHWAY 86, AT TOPAWA ROAD",SELLS,AZ,85634,PIMA,(520) 362-7003,PAYM_30_HF,Payment for heart failure patients,Not Available,Not Available,,,,5,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Not Available,13,07/01/2020,06/30/2023,,,,,,,,,,,
030074,SELLS HOSPITAL,"HIGHWAY 86, AT TOPAWA ROAD",SELLS,AZ,85634,PIMA,(520) 362-7003,PAYM_30_PN,Payment for pneumonia patients,Number of Cases Too Small,Not Available,,,,1,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Not Available,13,07/01/2020,06/30/2023,,,,,,,,,,,
030074,SELLS HOSPITAL,"HIGHWAY 86, AT TOPAWA ROAD",SELLS,AZ,85634,PIMA,(520) 362-7003,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Not Available,Not Available,,,,5,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,07/01/2020,03/31/2023,,,,,,,,,,,
030078,PHOENIX INDIAN MEDICAL CENTER,4212 NORTH 16TH STREET,PHOENIX,AZ,85016,MARICOPA,(602) 263-1200,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,Not Available,,,,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2020,06/30/2023,,,,,,,,,,,
030078,PHOENIX INDIAN MEDICAL CENTER,4212 NORTH 16TH STREET,PHOENIX,AZ,85016,MARICOPA,(602) 263-1200,PAYM_30_HF,Payment for heart failure patients,Number of Cases Too Small,Not Available,,,,1,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Not Available,13,07/01/2020,06/30/2023,,,,,,,,,,,
030078,PHOENIX INDIAN MEDICAL CENTER,4212 NORTH 16TH STREET,PHOENIX,AZ,85016,MARICOPA,(602) 263-1200,PAYM_30_PN,Payment for pneumonia patients,Number of Cases Too Small,Not Available,,,,1,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Not Available,13,07/01/2020,06/30/2023,,,,,,,,,,,
030078,PHOENIX INDIAN MEDICAL CENTER,4212 NORTH 16TH STREET,PHOENIX,AZ,85016,MARICOPA,(602) 263-1200,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Not Available,Not Available,,,,5,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,07/01/2020,03/31/2023,,,,,,,,,,,
030083,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,PHOENIX,AZ,85032,MARICOPA,(602) 923-5609,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,Not Available,,,,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2020,06/30/2023,,,,,,,,,,,
030083,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,PHOENIX,AZ,85032,MARICOPA,(602) 923-5609,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,62,19196.0,16842.0,21545.0,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030083,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,PHOENIX,AZ,85032,MARICOPA,(602) 923-5609,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,129,22890.0,20707.0,24933.0,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030083,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,PHOENIX,AZ,85032,MARICOPA,(602) 923-5609,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,Not Available,,,,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,07/01/2020,03/31/2023,,,,,,,,,,,
030084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",CHINLE,AZ,86503,APACHE,(928) 674-7001,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,Not Available,,,,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2020,06/30/2023,,,,,,,,,,,
030084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",CHINLE,AZ,86503,APACHE,(928) 674-7001,PAYM_30_HF,Payment for heart failure patients,Number of Cases Too Small,Not Available,,,,1,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Not Available,13,07/01/2020,06/30/2023,,,,,,,,,,,
030084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",CHINLE,AZ,86503,APACHE,(928) 674-7001,PAYM_30_PN,Payment for pneumonia patients,Less Than the National Average Payment,44,18008.0,14991.0,20781.0,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Lower Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",CHINLE,AZ,86503,APACHE,(928) 674-7001,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Not Available,Not Available,,,,5,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,07/01/2020,03/31/2023,,,,,,,,,,,
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,(520) 469-8100,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,199,26923.0,24648.0,29490.0,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,(520) 469-8100,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,358,19165.0,17952.0,20436.0,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,(520) 469-8100,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,281,21087.0,19686.0,22564.0,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Worse Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,(520) 469-8100,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,Not Available,,,,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,07/01/2020,03/31/2023,,,,,,,,,,,
030087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,MARICOPA,(480) 323-3000,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,243,27784.0,25521.0,30248.0,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,MARICOPA,(480) 323-3000,PAYM_30_HF,Payment for heart failure patients,Greater Than the National Average Payment,587,20986.0,19925.0,22049.0,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Higher Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,MARICOPA,(480) 323-3000,PAYM_30_PN,Payment for pneumonia patients,Greater Than the National Average Payment,600,22536.0,21467.0,23607.0,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Higher Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,MARICOPA,(480) 323-3000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Less Than the National Average Payment,207,19868.0,18790.0,21036.0,,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Lower Payment,,07/01/2020,03/31/2023,,,,,,,,,,,
030088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,(480) 321-2000,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,Not Available,,,,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2020,06/30/2023,,,,,,,,,,,
030088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,(480) 321-2000,PAYM_30_HF,Payment for heart failure patients,Greater Than the National Average Payment,356,20958.0,19636.0,22398.0,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Higher Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,(480) 321-2000,PAYM_30_PN,Payment for pneumonia patients,Greater Than the National Average Payment,741,22595.0,21632.0,23583.0,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Worse Mortality and Higher Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,(480) 321-2000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,Not Available,,,,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,07/01/2020,03/31/2023,,,,,,,,,,,
030089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,MARICOPA,(602) 865-4470,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,147,28185.0,25452.0,31184.0,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,MARICOPA,(602) 865-4470,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,344,19970.0,18712.0,21357.0,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,MARICOPA,(602) 865-4470,PAYM_30_PN,Payment for pneumonia patients,Greater Than the National Average Payment,505,22870.0,21661.0,24074.0,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Higher Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,MARICOPA,(602) 865-4470,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,Not Available,,,,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,07/01/2020,03/31/2023,,,,,,,,,,,
030092,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,MARICOPA,(623) 879-6100,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,126,27037.0,24141.0,30056.0,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030092,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,MARICOPA,(623) 879-6100,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,268,20014.0,18585.0,21552.0,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030092,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,MARICOPA,(623) 879-6100,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,289,21125.0,19697.0,22516.0,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2020,06/30/2023,,,,,,,,,,,
030092,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,MARICOPA,(623) 879-6100,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,No Different Than the National Average Payment,49,21247.0,18997.0,23761.0,,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,07/01/2020,03/31/2023,,,,,,,,,,,
